"""製造設備の保安及び防災に関する次の記述のうち、いずれも誤っているものの組合せはどれか。


イ　製造所には、緊急時に迅速に通信できるように加入電話設備、専用電話設備、無線電話通信設備等を設置するとともに、回線渋滞時に備え、衛星携帯電話や災害時優先電話等の設置が有効である。

口　自己可とう管や配管ループは、地盤沈下又は地震による変位量を吸収する等により、過大な応力が発生しないようにする装置の例である。

ハ　外気温低下時、水配管は凍結防止対策等の注意が必要であるが、LNG気化器はLNGが極低温であるため、特段の注意は必要ない。

二　液化ガスの流動により発生する静電気の滞留を防止するため、金属部分に電位差が発生しないよう電気的に接続し、かつ、接地することが必要である。

ホ　液化ガス用貯槽相互間、ガスホルダー相互間及び液化ガス用貯槽とガスホルダー相互間については、保安上必要な距離が定められており、その距離は貯槽形式や直径によらない。""","イ、ハ
","イ、二
","ロ、二
","ロ、ホ
",ハ、ホ,,,,,ハ、ホ,[img:/static/explain/or5/r5og6.jpg]
"""製造設備の建設及び操業に関する次の記述のうち、いずれも正しいものの組合せはどれか。


イ　ガス事業法で定める離隔距離とは、可燃性のガス又は液化ガスを通ずるガス工作物とボイラー等の火気を取り扱う設備との距離のことである。

ロ　構造物に生ずる水平及び鉛直方向の地震加速度は一般に増幅され、地表面の地震加速度よりも大きくなっている。

ハ　ガス主任技術者は、耐圧試験、気密試験及び運転性能の記録によりガス事業法の技術基準に適合していることを確認するため、溶接に関する管理や確認を行う必要はない。

二　熱量調整設備や付臭設備の定期修理計画は、ガス製造能力に影響を与えることから、ガス発生設備等とタイミングを合わせる等の工夫を施すことが重要である。

ホ　巡視又は点検において、設備に異常を発見した場合は、異常の程度に関わらず速やかに設備を停止しなければならない。""","イ、ロ
","イ、ハ
","ロ、二
","ハ、ホ
",二、ホ,,,,,"ロ、二
",[img:/static/explain/or5/r5og7.jpg]
"""製造設備の保全に関する次の記述のうち、いずれも誤っているものの組合せはどれか。


イ　磁粉探傷試験(MT)は、オーステナイト系ステンレス鋼に使用できる検査方法である。

ロ　自然電位の異なる2種の金属を水等のイオン電導性のある腐食環境中で接触させると、自然電位が低い方の金属の腐食が促進される。これを粒界腐食という。

ハ　応力腐食割れとは、残留応力を含む引張応力発生下にある金属に腐食作用が働いて、破断応力以下であるにもかかわらず割れが生ずる現象である。

二　状態監視保全(CBM)は、設備の状態に応じて行う保全であり、故障が予知可能な診断技術が確立されている場合に適用できる。

ホ　突発的な設備不良による生産影響を回避するには、設備状態をリアルタイムで監視し、異常を検知する設備診断が有効である。そのために用いられる技術の一例として、音響や振動を測定するものがある。""","イ、ロ
","イ、ハ
","ロ、二
","ハ、ホ
",二、ホ,,,,,"イ、ロ
",[img:/static/explain/or5/r5og8.jpg]
"""環境対策に関する次の記述のうち、いずれも誤っているものの組合せはどれか。


イ　生物化学的酸素要求量(BOD)とは、水中の有機物を酸化剤で分解するときに消費される酸化剤の量を酸素量に換算したものである。

口　化石燃料からの温室効果ガス排出量については、燃焼時だけでなく、採掘から加工、輪送等の各段階の排出量を含めたライフサイクルでの評価が重要である。

ハ　2021年に日本政府は、2030年度において、温室効果ガスを2013年度比で46%削減を目指すことを表明した。

二　ポンプの流量を回転数により制御する方式では、駆動電動機の回転数を定電圧定周波数装置(CVCF)で制御する。

ホ　電力の力率改善装置には、進相コンデンサーや同期モーター等がある。""","イ、ロ
","イ、二
","ロ、ハ
","ハ、ホ
",二、ホ,,,,,"イ、二
",[img:/static/explain/or5/r5og9.jpg]
"""A点からB点に低圧のガス150m³/hを供給する導管AB(口径15cm、延長 600m)がある。このとき、A点の圧力1.7kPa、B点の圧力1.5kPaであった(図1)。
今、B点の圧力1.5kPaを維持したままガスを300m³/hに増量して供給するとき(図2)、必要となるA点の圧力(kPa)として最も近い値はどれか。なお、AB間の高低差は考慮しないものとする。 ""

[img:/static/images/R5og10.jpg]","1.9
","2.0
","2.1
","2.2
",2.3,,,,,2.3,[img:/static/explain/or5/r5og10.jpg]
"""整圧器に関する次の記述のうち、誤っているものはどれか。"" 


","直動式整圧器は、二次圧力を駆動圧力としているため、 作動最小差圧を考慮する必要はない。

","パイロット式整圧器は、大容量、かつ要求流量制御範囲が大きい場合に適している。

","アキシャルフロー式(軸流式)整圧器の二次圧力の設定は、パイロットスプリングで調整する。

","整圧器能力は、使用条件にもよるが、一般に最低一次圧力時の整圧器最大能力に対して60～80%程度の負荷となるように選定する。

",整圧器を大規模地区で使用する場合には、できるだけオフセット及びロックアップが小さいといった動特性の優れた整圧器を選定する。,,,,,整圧器を大規模地区で使用する場合には、できるだけオフセット及びロックアップが小さいといった動特性の優れた整圧器を選定する。,[img:/static/explain/or5/r5og11.jpg]
"""膜式ガスメーターの故障に関する次の記述のうち、いずれも正しいものの組合せはどれか。


イ　部品の摩耗等により、計量法で規定された使用公差を外れる場合の故障は器差不良である。

口　計量膜の破損やバルブの脱落等により、 メーター指針が動かない故障は不通である。

ハ　メーター内部の漏れ等により、定められた小流量のガスを計量できない故障は感度不良である。

ニ　クランク軸のさび付き等により、ガスがメーターを通過できない故障は不動である。

ホ　メーター出口側の圧力変動が著しくなり、ガスの燃焼状態が不安定になる故障は通り抜けである。""","イ、ロ
","イ、ハ
","ロ、二
","ハ、ホ
",二、ホ,,,,,"イ、ハ
",[img:/static/explain/or5/r5og12.jpg]
"""口径300mmの鋼管を用い、長さ40mで両端を堅固に固定した架管が冬期(設置時管体温度は-10℃)に設置された。この架管が夏期に直射日光を受け、管全体の温度が50℃になった場合に生じる応力(N/mm²)として最も近い値はどれか。ただし、鋼管の線膨張係数は1 × 10⁻⁵ (1/℃)、 ヤング率 2 × 10⁵(N/mm²)とし、内圧や自重は考慮しないものとする。""","3
","80
","120
","480
",1600,,,,,"120
",[img:/static/explain/or5/r5og13.jpg]
"""腐食と防食に関する次の記述のうち、いずれも正しいものの組合せはどれか。


イ　電解質中の鉄とマグネシウムを接続すると、自然電位がプラス側の鉄がカソードとなり、マグネシウムがアノードとなる。

ロ　マクロセル腐食とは、金属表面においてアノードとカソードの部位が刻々と変化するタイプの腐食で、全面腐食となる。

ハ　電食には、電気防食されている他埋設管からの干渉による腐食等がある。

二　導管における設計上の防食電位は、安全を考慮して、管対地電位を-850mV(飽和硫酸銅電極基準)程度とすることが望ましい。

ホ　建物に引き込まれた配管は、ミクロセル腐食の原因となるコンクリートに接触する機会が多いため、一般に埋設配管部近くの架空配管部に絶縁継手を設置する。""","イ、ハ
","イ、二
","ロ、ハ
","ロ、ホ
",二、ホ,,,,,"イ、ハ
",[img:/static/explain/or5/r5og14.jpg]
"""地中に導管を埋設する工事の一般的な流れについて、（イ）～（二）にあてはまる語句の組合せとして最も適切なものはどれか。
工事計画　　→　　着工準備　　→　　掘削工事　　→　　(イ)　　→　　（ロ）　　→　　（ハ）　　→　　（二）
　　→　　ガス開通　　→　　復旧工事　　→　　工事竣工図の作成""","（イ）　エアパージ　　（ロ）　連絡工事　　（ハ）　配管工事・埋戻し工事　　（ニ）　耐圧・気密試験
","（イ）　エアパージ　　（ロ）　配管工事・埋戻し工事　　（ハ）　耐圧・気密試験　　（ニ）　連絡工事
","（イ）　連絡工事　　（ロ）　配管工事・埋戻し工事　　（ハ）　耐圧・気密試験　　（ニ）　エアパージ
","（イ）　配管工事・埋戻し工事　　（ロ）　エアパージ　　（ハ）　連絡工事　　（ニ）　耐圧・気密試験
",（イ）　配管工事・埋戻し工事　　（ロ）　耐圧・気密試験　　（ハ）　連絡工事　　（ニ）　エアパージ,,,,,（イ）　配管工事・埋戻し工事　　（ロ）　耐圧・気密試験　　（ハ）　連絡工事　　（ニ）　エアパージ,[img:/static/explain/or5/r5og15.jpg]
"""溶接と非破壊検査に関する次の記述のうち、正しいものはどれか。""
","溶接部の名称で熱影響部とは、 溶接中に溶融凝固した金属のことで、溶加材及び母材が溶け合ったものである。
","被覆アーク溶接棒の被覆剤は、溶接金属の凝固速度を緩やかにし、上向きその他種々の位置の溶接を容易にする。
","ティグ溶接は、溶融池の熱でワイヤを溶融させるため、溶接速度が速い。
","浸透探傷試験は、金属、非金属の幅広い材料の内部きずを調べることができる。
",磁粉探傷試験は、放射線透過試験や超音波探傷試験に比して、非常に簡便であるが、表面きずは検知できない。,,,,,"被覆アーク溶接棒の被覆剤は、溶接金属の凝固速度を緩やかにし、上向きその他種々の位置の溶接を容易にする。
",[img:/static/explain/or5/r5og16.jpg]
"""導管の維持管理に関する次の記述のうち、いずれも正しいものの組合せはどれか。


イ　地中探査レーダーは、地中に向けて電磁波を入射して埋設管の周囲にできる磁束を測定することにより、埋設管の位置、深さを推定する方法である。

ロ　接触燃燒式ガス検知器は、ガス中の可燃性ガスを検知することができ、メタンの識別も可能である。

ホ　金属テープによる外面シールは、低圧導管の継手の腐食や損傷による貫通孔に対する漏えい修理方法である。

二　他工事管理における巡回とは、 他工事企業者との協議により定めた時期に、本支管等の位置及び保安措置の実施状況等の必要な事項について、他工事企業者と相互に確認することをいう。

ホ　内面樹脂ライニング工法は、高速空気流によってエポキシ樹脂を管内壁に沿って搬送し、管内壁にライニング膜を形成して漏えい箇所を修理する工法である。""","イ、ロ
","イ、ハ
","ロ、ホ
","ハ、二
",二、ホ,,,,,"ロ、ホ
",[img:/static/explain/or5/r5og17.jpg]
"""地震対策に関する次の記述のうち、誤っているものはどれか。""
","マイコンメーターには、ガスメーターの設置場所において250ガルを超える地震動を継続的に検知した場合に、遮断する機能がある。
","中低圧導管では、配管系の地盤変位吸収能力が設計地盤変位を上回ると、耐震性を有すると評価する。
","第1次緊急停止判断の供給停止判断基準値は、供給継続地区の想定被害数が緊急時対応能力の範囲内に収まるよう、あらかじめ設定する。
","単位ブロックとは、供給停止した地域内のガスの復旧作業を効率的に実施するため、供給停止ブロックを更に分割して得られるブロックをいう。
",SI値は、地震によるねじ接合鋼管の被害と相関が高く、供給停止判断基準値として用いられる。,,,,,"単位ブロックとは、供給停止した地域内のガスの復旧作業を効率的に実施するため、供給停止ブロックを更に分割して得られるブロックをいう。
",[img:/static/explain/or5/r5og18.jpg]
"""ガスの性質及び燃焼に関する次の記述のうち、誤っているものはどれか。""
","""熱効率は、下記の式で求められる。""

[img:/static/images/R5og19.jpg]
","ガスの燃焼は、酸化反応で発生した熱量より放散する熱量の方が小さい場合に継続する。
","触媒燃焼式には、触媒マットを用いて全二次空気燃焼式により無炎燃焼し、赤外線暖房機器に用いられるものがある。
","赤火燃焼式は、「逆火することがまったくない」、「ガス圧の低い所でも使用できる」、「赤黄色の長炎が得られる」等の特徴がある。
",濃淡燃焼バーナーでは、保炎性の低い予混合希薄火炎をブンゼン火炎にて保炎し、低NOX化と保炎性を両立している。,,,,,"熱効率は、下記の式で求められる。
画像
",[img:/static/explain/or5/r5og19.jpg]
"""燃焼時の諸現象及びガスグループに関する次の記述のうち、誤っているものはどれか。""
","ブンゼンバーナーの燃焼は、良好な状態からガス量を増加させると、不完全燃焼に至る場合がある。
","フラッシュバックは、 バーナー部分が高温になり、 そこを通るガスの温度が上昇すると発生する場合がある。
","リフティングは、混合気体の燃焼速度に比べ、噴出速度が速くなると発生する場合がある。
","ガスグループの分類における13Aと12Aは、熱量は異なるが、ウォッベ指数(WI)と燃焼速度指数(MCP)の領域は同じである。
",ガス機器に与えられるインプットは、ガス圧力が一定ならばWIに比例する。,,,,,"ガスグループの分類における13Aと12Aは、熱量は異なるが、ウォッベ指数(WI)と燃焼速度指数(MCP)の領域は同じである。
",[img:/static/explain/or5/r5og20.jpg]
"""家庭用ガス温水機器に関する次の記述のうち、誤っているものはどれか。""
","給湯器の自己診断機能では、給排気通路の閉そく状態によって、燃焼改善、能力制限又は運転停止の安全動作を行う。
","多段式バーナーでは、燃焼本数が少ないほど、熱効率が低くなる傾向がある。
","現在販売されている2缶3水の給湯暖房用熱源機のふろの追いだきは、間接加熱方式で行われる。
","瞬間湯沸器には元止め式と先止め式の二種類があり、小型湯沸器はすべて元止め式である。
",BF式ふろがまでは、給排気バランスが崩れると不完全燃焼や立ち消えが発生するおそれがあるため、給排気筒トップの周囲に障害物があってはならない。,,,,,"瞬間湯沸器には元止め式と先止め式の二種類があり、小型湯沸器はすべて元止め式である。
",[img:/static/explain/or5/r5og21.jpg]
"""家庭用ガス機器に関する次の記述のうち、誤っているものはどれか。""
","現在、ガス用品に指定されている品目は、ガス瞬間湯沸器、ガスストーブ、ガスバーナー付ふろがま、ガスふろバーナー、ガスこんろであり、それぞれ対象となるガス消費量が定められている。
","ファンヒーターやFF暖房機には、温風を室内に対流させる対流ファンと燃焼に必要な空気を取り入れる燃焼ファンが搭載されている。
","ファンヒーターには過熱検知用のサーミスターが装備されており、フィルター等の詰まりにより機体が過熱状態になると、フィルターサインが点滅する。
","現在販売されているこんろのグリル部には、グリル火災低減のために消し忘れ消火機能に加えて、過熱防止機能又は炎あふれ防止機能のいずれか1つ以上の機能が搭載されている。
",ガス衣類乾燥機には、乾燥運転終了後に油の付着したタオルや衣類が自然発火しないように、衣類の温度を下げる運転を行う機能が搭載されている。,,,,,"ファンヒーターやFF暖房機には、温風を室内に対流させる対流ファンと燃焼に必要な空気を取り入れる燃焼ファンが搭載されている。
",[img:/static/explain/or5/r5og22.jpg]
"""家庭用コージェネレーションシステム(CGS)、ガス冷暖房及び業務用ガス機器に関する次の記述のうち、誤っているものはどれか。""
","燃料電池CGSには、都市ガスの付臭剤として添加されている硫黄分を取り除く脱硫装置が搭載されている。
","ガスエンジンヒートポンプ(GHP)の暖房能力は、電気ヒートポンプ(EHP)と比較して外気温低下による能力の低下があまりないという特長がある。
","浸管式フライヤーは、油槽内の熱交換器の伝熱面積を比較的大きくとれるため、昇温が速い特長があるが、浸管内でパルス燃焼を採用しているタイプは、さらに昇温性能が向上している。
","排気ダクト接続型給湯器では、排気温度センサーの搭載や潜熱回収技術の採用により、ダクト火災防止を図っている。
",簡易貫流ボイラーでは、複数台連結することにより大量の蒸気を発生させるシステムを構成した場合、取扱資格が必要となる。,,,,,簡易貫流ボイラーでは、複数台連結することにより大量の蒸気を発生させるシステムを構成した場合、取扱資格が必要となる。,[img:/static/explain/or5/r5og23.jpg]
"""一酸化炭素(CO)及び換気に関する次の記述のうち、誤っているものはどれか。""
","COは、無色、無臭の気体であるため、空気中に拡散した場合でも気づきにくい。
","換気量の不足による燃焼時の空気中の酸素欠乏が、COを発生させる原因の一つである。
","換気を行うためには、空気の排出口及び流入口があり、空気の流れを起こす力があることが必要条件である。
","換気扇に使用されるプロペラファンは、シロッコファンよりも風量は多いが、ダクト等の抵抗を受けると極度に風量が減少する。
",ガス機器を使用する部屋には、必ず機械換気設備を設けなければならない。,,,,,ガス機器を使用する部屋には、必ず機械換気設備を設けなければならない。,[img:/static/explain/or5/r5og24.jpg]
"""ガス機器の給排気に関する次の記述のうち、誤っているものはどれか。""
","燃焼排ガスの排出が自然排気、強制排気に関わらず、機器本体を屋外に設置し、屋外で給排気するよう設計された機器をRF式機器という。
","RF式機器には、浴室の壁貫通部に設置するタイプの機器がある。
","共用給排気ダクト方式のダクトは、調理機器の排気ダクトとは共用してもよいが、浴室、トイレ等の換気ダクトとは別系統にしなければならない。
","CF式機器の逆風止めの役割は、排気筒から屋外の風が逆進入してきたときに、炎が吹き消されないようにすることである。
",ガス消費量が12kWを超えるガス瞬間湯沸器を屋内に設置する工事は、「特定ガス消費機器の設置工事の監督に関する法律」によらなければならない。,,,,,"共用給排気ダクト方式のダクトは、調理機器の排気ダクトとは共用してもよいが、浴室、トイレ等の換気ダクトとは別系統にしなければならない。
",[img:/static/explain/or5/r5og25.jpg]
"""ガス機器の安全装置に関する次の記述のうち、誤っているものはどれか。""
","こんろの調理油過熱防止装置は、鍋底の温度を検知し、設定温度(約250°C)に達するとガスを遮断する。
","現在販売されている開放式ガス瞬間湯沸器の不完全燃焼防止装置は、排ガス中の一酸化炭素(CO)濃度が0.3%を超えないようにガスを遮断する。
","現在販売されているBF式ふろがまには、冠水検知装置が搭載されており、電極式やフロート式等が用いられている。
","バイメタル式の空だき安全装置では、異常温度を検知しガスを遮断する。
",フレームロッド式の立ち消え安全装置は、熱電対式よりも応答速度が早く、点火時、消火時とも3秒以内で応答する。,,,,,"現在販売されている開放式ガス瞬間湯沸器の不完全燃焼防止装置は、排ガス中の一酸化炭素(CO)濃度が0.3%を超えないようにガスを遮断する。
",[img:/static/explain/or5/r5og26.jpg]
"""ガス栓、接続具及び警報器に関する次の記述のうち、誤っているものはどれか。""
","オンオフヒューズガス栓は、つまみの開閉位置に関わらず内部のオンオフ弁が常に「全開」又は「全閉」のいずれかの状態に維持する機構を有する。
","金属可とう管は、ビルトインコンロ等の常設型ガス機器の接続に用いられる。
","現在販売されている開放式小型湯沸器は、ガスコードで接続してもよい。
","ガス警報器は、ガスの濃度が爆発下限界の１/４以上のときに確実に作動しなければならない。
",家庭用のガス警報器に使用されているガスの検出方式は、半導体式、接触燃焼式又は熱線型半導体式に大別される。,,,,,"現在販売されている開放式小型湯沸器は、ガスコードで接続してもよい。
",[img:/static/explain/or5/r5og27.jpg]
